Airport_ID_start,Airport_ID_end,Route_ID
LCA,OSL,LCA-OSL
LGW,AAL,LGW-AAL
LGW,AES,LGW-AES
LGW,ARN,LGW-ARN
LGW,BGO,LGW-BGO
LGW,BUD,LGW-BUD
LGW,CPH,LGW-CPH
LGW,FUE,LGW-FUE
LGW,GOT,LGW-GOT
LGW,HEL,LGW-HEL
LGW,IBZ,LGW-IBZ
LGW,JTR,LGW-JTR
LGW,LPA,LGW-LPA
LGW,OSL,LGW-OSL
LGW,PMI,LGW-PMI
LGW,SPU,LGW-SPU
LGW,SVG,LGW-SVG
LGW,TOS,LGW-TOS
LGW,TRD,LGW-TRD
LGW,TRF,LGW-TRF
LIS,CPH,LIS-CPH
LIS,OSL,LIS-OSL
LLA,ARN,LLA-ARN
LPA,ARN,LPA-ARN
LPA,BGO,LPA-BGO
LPA,CPH,LPA-CPH
LPA,LGW,LPA-LGW
LPA,OSL,LPA-OSL
LPA,TRF,LPA-TRF
LYR,OSL,LYR-OSL
MAD,CPH,MAD-CPH
MAN,ARN,MAN-ARN
MAN,OSL,MAN-OSL
MAN,SVG,MAN-SVG
MJV,OSL,MJV-OSL
MMX,ARN,MMX-ARN
MOL,ALC,MOL-ALC
MOL,OSL,MOL-OSL
MUC,ARN,MUC-ARN
MUC,OSL,MUC-OSL
MXP,OSL,MXP-OSL
NCE,ARN,NCE-ARN
NCE,BGO,NCE-BGO
NCE,CPH,NCE-CPH
NCE,GOT,NCE-GOT
NCE,OSL,NCE-OSL
NCE,TRD,NCE-TRD
NCE,TRF,NCE-TRF
OAK,ARN,OAK-ARN
OLB,ARN,OLB-ARN
ORY,ARN,ORY-ARN
ORY,BGO,ORY-BGO
ORY,CPH,ORY-CPH
ORY,HEL,ORY-HEL
ORY,OSL,ORY-OSL
OSL,AES,OSL-AES
OSL,AGP,OSL-AGP
OSL,AJA,OSL-AJA
OSL,ALC,OSL-ALC
OSL,ALF,OSL-ALF
OSL,AMS,OSL-AMS
OSL,ARN,OSL-ARN
OSL,AYT,OSL-AYT
OSL,BCN,OSL-BCN
OSL,BDU,OSL-BDU
OSL,BEG,OSL-BEG
OSL,BGO,OSL-BGO
OSL,BIO,OSL-BIO
OSL,BKK,OSL-BKK
OSL,BOJ,OSL-BOJ
OSL,BOO,OSL-BOO
OSL,BTS,OSL-BTS
OSL,BUD,OSL-BUD
OSL,CGN,OSL-CGN
OSL,CHQ,OSL-CHQ
OSL,CPH,OSL-CPH
OSL,DBV,OSL-DBV
OSL,DUB,OSL-DUB
OSL,EDI,OSL-EDI
OSL,EVE,OSL-EVE
OSL,FAO,OSL-FAO
OSL,FCO,OSL-FCO
OSL,FLL,OSL-FLL
OSL,GDN,OSL-GDN
OSL,GVA,OSL-GVA
OSL,HAU,OSL-HAU
OSL,JFK,OSL-JFK
OSL,KBP,OSL-KBP
OSL,KEF,OSL-KEF
OSL,KKN,OSL-KKN
OSL,KRK,OSL-KRK
OSL,KRS,OSL-KRS
OSL,LCA,OSL-LCA
OSL,LGW,OSL-LGW
OSL,LIS,OSL-LIS
OSL,LPA,OSL-LPA
OSL,LYR,OSL-LYR
OSL,MAN,OSL-MAN
OSL,MJV,OSL-MJV
OSL,MOL,OSL-MOL
OSL,MUC,OSL-MUC
OSL,MXP,OSL-MXP
OSL,NCE,OSL-NCE
OSL,ORY,OSL-ORY
OSL,PLQ,OSL-PLQ
OSL,PMI,OSL-PMI
OSL,PRG,OSL-PRG
OSL,PSA,OSL-PSA
OSL,PUY,OSL-PUY
OSL,RAK,OSL-RAK
OSL,SPU,OSL-SPU
OSL,SVG,OSL-SVG
OSL,SXF,OSL-SXF
OSL,SZZ,OSL-SZZ
OSL,TFS,OSL-TFS
OSL,TLL,OSL-TLL
OSL,TOS,OSL-TOS
OSL,TRD,OSL-TRD
OSL,VCE,OSL-VCE
OSL,VIE,OSL-VIE
OSL,VNO,OSL-VNO
OSL,WAW,OSL-WAW
OUL,ALC,OUL-ALC
PLQ,OSL,PLQ-OSL
PMI,AAL,PMI-AAL
PMI,ARN,PMI-ARN
PMI,BGO,PMI-BGO
PMI,HEL,PMI-HEL
PMI,LGW,PMI-LGW
PMI,OSL,PMI-OSL
PMI,TRF,PMI-TRF
PMO,ARN,PMO-ARN
PRG,ARN,PRG-ARN
PRG,BGO,PRG-BGO
PRG,CPH,PRG-CPH
PRG,OSL,PRG-OSL
PSA,ARN,PSA-ARN
PSA,CPH,PSA-CPH
PSA,OSL,PSA-OSL
PUY,OSL,PUY-OSL
RAK,CPH,RAK-CPH
RAK,OSL,RAK-OSL
RIX,TRD,RIX-TRD
RYG,AGP,RYG-AGP
RYG,ALC,RYG-ALC
SJJ,ARN,SJJ-ARN
SPU,ARN,SPU-ARN
SPU,CPH,SPU-CPH
SPU,HEL,SPU-HEL
SPU,LGW,SPU-LGW
SPU,OSL,SPU-OSL
SVG,AGP,SVG-AGP
SVG,ALC,SVG-ALC
SVG,BGO,SVG-BGO
SVG,KRK,SVG-KRK
SVG,LGW,SVG-LGW
SVG,MAN,SVG-MAN
SVG,OSL,SVG-OSL
SVG,SXF,SVG-SXF
SVG,WAW,SVG-WAW
SXF,ARN,SXF-ARN
SXF,BCN,SXF-BCN
SXF,BGO,SXF-BGO
SXF,CPH,SXF-CPH
SXF,OSL,SXF-OSL
SXF,SVG,SXF-SVG
SXF,TRD,SXF-TRD
SZZ,OSL,SZZ-OSL
TFS,OSL,TFS-OSL
TKU,ALC,TKU-ALC
TLL,OSL,TLL-OSL
TLV,ARN,TLV-ARN
TLV,CPH,TLV-CPH
TOS,ALC,TOS-ALC
TOS,ALF,TOS-ALF
TOS,LGW,TOS-LGW
TOS,OSL,TOS-OSL
TOS,TRD,TOS-TRD
TRD,AGP,TRD-AGP
TRD,ALC,TRD-ALC
TRD,AYT,TRD-AYT
TRD,BGO,TRD-BGO
TRD,DBV,TRD-DBV
TRD,EVE,TRD-EVE
TRD,KRK,TRD-KRK
TRD,LGW,TRD-LGW
TRD,NCE,TRD-NCE
TRD,OSL,TRD-OSL
TRD,RIX,TRD-RIX
TRD,SXF,TRD-SXF
TRD,TOS,TRD-TOS
TRD,TRF,TRD-TRF
TRF,AGP,TRF-AGP
TRF,ALC,TRF-ALC
TRF,AYT,TRF-AYT
TRF,BCN,TRF-BCN
TRF,BGO,TRF-BGO
TRF,DBV,TRF-DBV
TRF,LGW,TRF-LGW
TRF,LPA,TRF-LPA
TRF,NCE,TRF-NCE
TRF,PMI,TRF-PMI
TRF,TRD,TRF-TRD
UME,ALC,UME-ALC
UME,ARN,UME-ARN
VCE,ARN,VCE-ARN
VCE,OSL,VCE-OSL
VIE,OSL,VIE-OSL
VNO,ARN,VNO-ARN
VNO,OSL,VNO-OSL
WAW,AGP,WAW-AGP
WAW,BCN,WAW-BCN
WAW,OSL,WAW-OSL
WAW,SVG,WAW-SVG
ZAG,CPH,ZAG-CPH
ACC,FNA,ACC-FNA
FNA,ACC,FNA-ACC
AMM,HBE,AMM-HBE
DMM,HBE,DMM-HBE
HBE,AMM,HBE-AMM
HBE,DMM,HBE-DMM
HBE,JED,HBE-JED
HBE,KWI,HBE-KWI
HBE,RUH,HBE-RUH
JED,HBE,JED-HBE
KWI,HBE,KWI-HBE
RUH,HBE,RUH-HBE
CSX,DMK,CSX-DMK
DMK,CSX,DMK-CSX
DMK,KHN,DMK-KHN
KHN,DMK,KHN-DMK
MAD,PUJ,MAD-PUJ
PUJ,MAD,PUJ-MAD
MAD,BCN,MAD-BCN
COQ,ULN,COQ-ULN
MXV,ULN,MXV-ULN
ULG,ULN,ULG-ULN
ULN,COQ,ULN-COQ
ULN,MXV,ULN-MXV
ULN,ULG,ULN-ULG
ULN,ULO,ULN-ULO
ULO,ULN,ULO-ULN
KQT,CIT,KQT-CIT
KQT,DMB,KQT-DMB
TJU,CIT,TJU-CIT
ABZ,DUB,ABZ-DUB
ACE,DUB,ACE-DUB
ACE,ORK,ACE-ORK
ADB,DUB,ADB-DUB
AGP,BHD,AGP-BHD
AGP,DUB,AGP-DUB
AGP,ORK,AGP-ORK
AGP,SNN,AGP-SNN
ALC,DUB,ALC-DUB
ALC,ORK,ALC-ORK
AMS,DUB,AMS-DUB
AMS,ORK,AMS-ORK
ARN,DUB,ARN-DUB
ATH,DUB,ATH-DUB
AUH,DUB,AUH-DUB
BCN,DUB,BCN-DUB
BCN,ORK,BCN-ORK
BHD,AGP,BHD-AGP
BHD,FAO,BHD-FAO
BHD,LGW,BHD-LGW
BHD,PMI,BHD-PMI
BHX,DUB,BHX-DUB
BHX,ORK,BHX-ORK
BHX,SNN,BHX-SNN
BIO,DUB,BIO-DUB
BLK,DUB,BLK-DUB
BLQ,DUB,BLQ-DUB
BOD,DUB,BOD-DUB
BOH,DUB,BOH-DUB
BOJ,DUB,BOJ-DUB
BOS,DUB,BOS-DUB
BOS,SNN,BOS-SNN
BRS,DUB,BRS-DUB
BRS,ORK,BRS-ORK
BRS,SNN,BRS-SNN
BRU,DUB,BRU-DUB
BRU,ORK,BRU-ORK
BUD,DUB,BUD-DUB
CDG,ORK,CDG-ORK
CFU,DUB,CFU-DUB
CTA,DUB,CTA-DUB
CWL,DUB,CWL-DUB
DBV,DUB,DBV-DUB
DUB,ABZ,DUB-ABZ
DUB,ACE,DUB-ACE
DUB,ADB,DUB-ADB
DUB,AGP,DUB-AGP
DUB,ALC,DUB-ALC
DUB,AMS,DUB-AMS
DUB,ARN,DUB-ARN
DUB,ATH,DUB-ATH
DUB,AUH,DUB-AUH
DUB,BCN,DUB-BCN
DUB,BHX,DUB-BHX
DUB,BIO,DUB-BIO
DUB,BLK,DUB-BLK
DUB,BLQ,DUB-BLQ
DUB,BOD,DUB-BOD
DUB,BOH,DUB-BOH
DUB,BOJ,DUB-BOJ
DUB,BOS,DUB-BOS
DUB,BRS,DUB-BRS
DUB,BRU,DUB-BRU
DUB,BUD,DUB-BUD
DUB,CFU,DUB-CFU
DUB,CTA,DUB-CTA
DUB,CWL,DUB-CWL
DUB,DBV,DUB-DBV
DUB,EDI,DUB-EDI
DUB,FAO,DUB-FAO
DUB,FCO,DUB-FCO
DUB,FRA,DUB-FRA
DUB,FUE,DUB-FUE
DUB,GLA,DUB-GLA
DUB,GVA,DUB-GVA
DUB,HAJ,DUB-HAJ
DUB,HAM,DUB-HAM
DUB,IAD,DUB-IAD
DUB,IBZ,DUB-IBZ
DUB,KIR,DUB-KIR
DUB,LGW,DUB-LGW
DUB,LIN,DUB-LIN
DUB,LIS,DUB-LIS
DUB,LPA,DUB-LPA
DUB,LYS,DUB-LYS
DUB,MAD,DUB-MAD
DUB,MAN,DUB-MAN
DUB,MCO,DUB-MCO
DUB,MRS,DUB-MRS
DUB,MUC,DUB-MUC
DUB,MXP,DUB-MXP
DUB,NAP,DUB-NAP
DUB,NCE,DUB-NCE
DUB,NCL,DUB-NCL
DUB,PGF,DUB-PGF
DUB,PMI,DUB-PMI
DUB,PRG,DUB-PRG
DUB,PUY,DUB-PUY
DUB,SCQ,DUB-SCQ
DUB,SEN,DUB-SEN
DUB,SFO,DUB-SFO
DUB,STR,DUB-STR
DUB,SXF,DUB-SXF
DUB,TFS,DUB-TFS
DUB,TLS,DUB-TLS
DUB,VCE,DUB-VCE
DUB,VIE,DUB-VIE
DUB,VRN,DUB-VRN
DUB,WAW,DUB-WAW
DUB,ZRH,DUB-ZRH
EDI,DUB,EDI-DUB
EDI,ORK,EDI-ORK
EDI,SNN,EDI-SNN
FAO,BHD,FAO-BHD
FAO,DUB,FAO-DUB
FAO,ORK,FAO-ORK
FAO,SNN,FAO-SNN
FCO,DUB,FCO-DUB
FRA,DUB,FRA-DUB
FUE,DUB,FUE-DUB
GLA,DUB,GLA-DUB
GLA,ORK,GLA-ORK
GVA,DUB,GVA-DUB
HAJ,DUB,HAJ-DUB
HAM,DUB,HAM-DUB
IAD,DUB,IAD-DUB
IBZ,DUB,IBZ-DUB
JFK,SNN,JFK-SNN
KIR,DUB,KIR-DUB
LGW,BHD,LGW-BHD
LGW,DUB,LGW-DUB
LGW,NOC,LGW-NOC
LHR,ORK,LHR-ORK
LHR,SNN,LHR-SNN
LIN,DUB,LIN-DUB
LIS,DUB,LIS-DUB
LIS,ORK,LIS-ORK
LPA,DUB,LPA-DUB
LYS,DUB,LYS-DUB
MAD,DUB,MAD-DUB
MAN,DUB,MAN-DUB
MAN,ORK,MAN-ORK
MAN,SNN,MAN-SNN
MCO,DUB,MCO-DUB
MRS,DUB,MRS-DUB
MUC,DUB,MUC-DUB
MUC,ORK,MUC-ORK
MXP,DUB,MXP-DUB
NAP,DUB,NAP-DUB
NCE,DUB,NCE-DUB
NCE,ORK,NCE-ORK
NCL,DUB,NCL-DUB
NCL,ORK,NCL-ORK
NOC,LGW,NOC-LGW
ORK,ACE,ORK-ACE
ORK,AGP,ORK-AGP
ORK,ALC,ORK-ALC
ORK,AMS,ORK-AMS
ORK,BCN,ORK-BCN
ORK,BHX,ORK-BHX
ORK,BRS,ORK-BRS
ORK,BRU,ORK-BRU
ORK,CDG,ORK-CDG
ORK,EDI,ORK-EDI
ORK,FAO,ORK-FAO
ORK,GLA,ORK-GLA
ORK,LHR,ORK-LHR
ORK,LIS,ORK-LIS
ORK,MAN,ORK-MAN
ORK,MUC,ORK-MUC
ORK,NCE,ORK-NCE
ORK,NCL,ORK-NCL
ORK,PMI,ORK-PMI
PGF,DUB,PGF-DUB
PMI,BHD,PMI-BHD
PMI,DUB,PMI-DUB
PMI,ORK,PMI-ORK
PRG,DUB,PRG-DUB
PUY,DUB,PUY-DUB
SCQ,DUB,SCQ-DUB
SEN,DUB,SEN-DUB
SFO,DUB,SFO-DUB
SNN,AGP,SNN-AGP
SNN,BHX,SNN-BHX
SNN,BOS,SNN-BOS
SNN,BRS,SNN-BRS
SNN,EDI,SNN-EDI
SNN,FAO,SNN-FAO
SNN,JFK,SNN-JFK
SNN,LHR,SNN-LHR
SNN,MAN,SNN-MAN
STR,DUB,STR-DUB
SXF,DUB,SXF-DUB
TFS,DUB,TFS-DUB
TLS,DUB,TLS-DUB
VCE,DUB,VCE-DUB
VIE,DUB,VIE-DUB
VRN,DUB,VRN-DUB
WAW,DUB,WAW-DUB
ZRH,DUB,ZRH-DUB
ACC,DXB,ACC-DXB
ADD,DXB,ADD-DXB
ADL,DXB,ADL-DXB
AKL,MEL,AKL-MEL
AMD,DXB,AMD-DXB
AMM,DXB,AMM-DXB
ARN,DXB,ARN-DXB
ATH,DXB,ATH-DXB
BCN,DXB,BCN-DXB
BEY,DXB,BEY-DXB
BGW,DXB,BGW-DXB
BHX,DXB,BHX-DXB
BKK,DXB,BKK-DXB
BKK,SYD,BKK-SYD
BLR,DXB,BLR-DXB
BNE,BKQ,BNE-BKQ
BNE,DXB,BNE-DXB
BNE,LRE,BNE-LRE
BNE,ROK,BNE-ROK
BSR,DXB,BSR-DXB
CAI,DXB,CAI-DXB
CCU,DXB,CCU-DXB
CGK,DXB,CGK-DXB
CMB,DXB,CMB-DXB
CMN,DXB,CMN-DXB
CNS,GOV,CNS-GOV
CPH,DXB,CPH-DXB
CPT,DXB,CPT-DXB
DAR,DXB,DAR-DXB
DKR,DXB,DKR-DXB
DMM,DXB,DMM-DXB
DRW,ASP,DRW-ASP
DRW,GOV,DRW-GOV
DUB,DXB,DUB-DXB
DUR,DXB,DUR-DXB
DUS,DXB,DUS-DXB
DXB,ACC,DXB-ACC
DXB,ADD,DXB-ADD
DXB,ADL,DXB-ADL
DXB,AMD,DXB-AMD
DXB,AMM,DXB-AMM
DXB,ARN,DXB-ARN
DXB,ATH,DXB-ATH
DXB,BCN,DXB-BCN
DXB,BEY,DXB-BEY
DXB,BGW,DXB-BGW
DXB,BHX,DXB-BHX
DXB,BKK,DXB-BKK
DXB,BLR,DXB-BLR
DXB,BNE,DXB-BNE
DXB,BSR,DXB-BSR
DXB,CAI,DXB-CAI
DXB,CCU,DXB-CCU
DXB,CGK,DXB-CGK
DXB,CMB,DXB-CMB
DXB,CMN,DXB-CMN
DXB,CPH,DXB-CPH
DXB,CPT,DXB-CPT
DXB,DAR,DXB-DAR
DXB,DKR,DXB-DKR
DXB,DMM,DXB-DMM
DXB,DOH,DXB-DOH
DXB,DUB,DXB-DUB
DXB,DUR,DXB-DUR
DXB,DUS,DXB-DUS
DXB,EBB,DXB-EBB
DXB,EBL,DXB-EBL
DXB,FCO,DXB-FCO
DXB,FRA,DXB-FRA
DXB,GIG,DXB-GIG
DXB,GLA,DXB-GLA
DXB,GRU,DXB-GRU
DXB,GVA,DXB-GVA
DXB,HAM,DXB-HAM
DXB,HKT,DXB-HKT
DXB,HND,DXB-HND
DXB,IKA,DXB-IKA
DXB,ISB,DXB-ISB
DXB,IST,DXB-IST
DXB,JED,DXB-JED
DXB,JNB,DXB-JNB
DXB,KBP,DXB-KBP
DXB,KHI,DXB-KHI
DXB,KIX,DXB-KIX
DXB,KRT,DXB-KRT
DXB,KUL,DXB-KUL
DXB,KWI,DXB-KWI
DXB,LCA,DXB-LCA
DXB,LGW,DXB-LGW
DXB,LHE,DXB-LHE
DXB,LIS,DXB-LIS
DXB,LOS,DXB-LOS
DXB,LUN,DXB-LUN
DXB,LYS,DXB-LYS
DXB,MAD,DXB-MAD
DXB,MAN,DXB-MAN
DXB,MCT,DXB-MCT
DXB,MED,DXB-MED
DXB,MEL,DXB-MEL
DXB,MUC,DXB-MUC
DXB,NBO,DXB-NBO
DXB,NCE,DXB-NCE
DXB,NCL,DXB-NCL
DXB,NRT,DXB-NRT
DXB,PER,DXB-PER
DXB,PEW,DXB-PEW
DXB,PRG,DXB-PRG
DXB,PVG,DXB-PVG
DXB,RUH,DXB-RUH
DXB,SAH,DXB-SAH
DXB,SGN,DXB-SGN
DXB,SKT,DXB-SKT
DXB,SYD,DXB-SYD
DXB,TPE,DXB-TPE
DXB,TUN,DXB-TUN
DXB,VCE,DXB-VCE
DXB,VIE,DXB-VIE
DXB,WAW,DXB-WAW
DXB,YYZ,DXB-YYZ
DXB,ZRH,DXB-ZRH
EBB,DXB,EBB-DXB
EBL,DXB,EBL-DXB
FCO,DXB,FCO-DXB
FRA,DXB,FRA-DXB
GIG,DXB,GIG-DXB
GLA,DXB,GLA-DXB
GRU,DXB,GRU-DXB
GVA,DXB,GVA-DXB
HAM,DXB,HAM-DXB
HKT,DXB,HKT-DXB
HND,DXB,HND-DXB
IKA,DXB,IKA-DXB
ISB,DXB,ISB-DXB
IST,DXB,IST-DXB
JED,DXB,JED-DXB
JNB,DXB,JNB-DXB
KBP,DXB,KBP-DXB
KHI,DXB,KHI-DXB
KIX,DXB,KIX-DXB
KRT,DXB,KRT-DXB
KUL,DXB,KUL-DXB
KWI,DXB,KWI-DXB
LCA,DXB,LCA-DXB
LGW,DXB,LGW-DXB
LHE,DXB,LHE-DXB
LIS,DXB,LIS-DXB
LOS,DXB,LOS-DXB
LUN,DXB,LUN-DXB
LYS,DXB,LYS-DXB
MAD,DXB,MAD-DXB
MAN,DXB,MAN-DXB
MCT,DXB,MCT-DXB
MED,DXB,MED-DXB
MEL,AKL,MEL-AKL
MEL,DXB,MEL-DXB
MEL,WLG,MEL-WLG
MUC,DXB,MUC-DXB
NBO,DXB,NBO-DXB
NCE,DXB,NCE-DXB
NCL,DXB,NCL-DXB
NRT,DXB,NRT-DXB
PER,ASP,PER-ASP
PER,DXB,PER-DXB
PEW,DXB,PEW-DXB
PRG,DXB,PRG-DXB
PVG,DXB,PVG-DXB
ROK,BNE,ROK-BNE
RUH,DXB,RUH-DXB
SAH,DXB,SAH-DXB
SGN,DXB,SGN-DXB
SKT,DXB,SKT-DXB
SYD,BKK,SYD-BKK
SYD,DXB,SYD-DXB
SYD,WLG,SYD-WLG
SYD,ZQN,SYD-ZQN
TIP,DXB,TIP-DXB
TPE,DXB,TPE-DXB
TUN,DXB,TUN-DXB
VCE,DXB,VCE-DXB
VIE,DXB,VIE-DXB
WAW,DXB,WAW-DXB
WLG,MEL,WLG-MEL
WLG,SYD,WLG-SYD
YYZ,DXB,YYZ-DXB
ZQN,SYD,ZQN-SYD
ZRH,DXB,ZRH-DXB
DOK,SKG,DOK-SKG
SKG,DOK,SKG-DOK
BRI,MUC,BRI-MUC
FLR,MUC,FLR-MUC
FRA,VRN,FRA-VRN
MUC,BRI,MUC-BRI
MUC,FLR,MUC-FLR
MUC,VCE,MUC-VCE
MUC,VRN,MUC-VRN
VCE,MUC,VCE-MUC
VRN,FRA,VRN-FRA
VRN,MUC,VRN-MUC
CAI,ELQ,CAI-ELQ
CAI,TIF,CAI-TIF
CAI,TUU,CAI-TUU
CAI,YNB,CAI-YNB
ELQ,CAI,ELQ-CAI
TIF,CAI,TIF-CAI
TUU,CAI,TUU-CAI
YNB,CAI,YNB-CAI
ABD,SYZ,ABD-SYZ
ACZ,MHD,ACZ-MHD
ADU,THR,ADU-THR
AFZ,THR,AFZ-THR
ARN,IKA,ARN-IKA
AWZ,KWI,AWZ-KWI
AWZ,PGU,AWZ-PGU
AZD,BND,AZD-BND
AZD,THR,AZD-THR
BDH,DXB,BDH-DXB
BJB,THR,BJB-THR
BND,AZD,BND-AZD
BND,DXB,BND-DXB
BND,IFN,BND-IFN
BND,KIH,BND-KIH
BND,RAS,BND-RAS
BND,SYZ,BND-SYZ
BND,THR,BND-THR
BUZ,DXB,BUZ-DXB
BUZ,MHD,BUZ-MHD
BUZ,THR,BUZ-THR
BXR,THR,BXR-THR
DEF,THR,DEF-THR
DXB,BDH,DXB-BDH
DXB,BND,DXB-BND
DXB,BUZ,DXB-BUZ
DXB,LFM,DXB-LFM
DXB,LRR,DXB-LRR
DXB,MHD,DXB-MHD
DXB,SYZ,DXB-SYZ
DXB,TBZ,DXB-TBZ
DXB,ZAH,DXB-ZAH
DXB,ZBR,DXB-ZBR
DYU,MHD,DYU-MHD
EVN,IKA,EVN-IKA
GBT,MHD,GBT-MHD
GBT,THR,GBT-THR
GBT,ZAH,GBT-ZAH
GCH,THR,GCH-THR
HDM,MHD,HDM-MHD
HEA,MHD,HEA-MHD
IFN,BND,IFN-BND
IFN,PGU,IFN-PGU
IFN,THR,IFN-THR
IIL,THR,IIL-THR
IKA,ARN,IKA-ARN
IKA,EVN,IKA-EVN
IKA,IST,IKA-IST
IKA,ISU,IKA-ISU
IKA,KBL,IKA-KBL
IST,IKA,IST-IKA
ISU,IKA,ISU-IKA
KBL,IKA,KBL-IKA
KBL,MHD,KBL-MHD
KDH,MHD,KDH-MHD
KER,SYZ,KER-SYZ
KHY,THR,KHY-THR
KIH,BND,KIH-BND
KWI,AWZ,KWI-AWZ
KWI,LFM,KWI-LFM
KWI,MHD,KWI-MHD
KWI,SYZ,KWI-SYZ
LFM,DXB,LFM-DXB
LFM,KWI,LFM-KWI
LFM,SYZ,LFM-SYZ
LRR,DXB,LRR-DXB
LRR,SYZ,LRR-SYZ
MCT,SYZ,MCT-SYZ
MCT,ZBR,MCT-ZBR
MHD,ACZ,MHD-ACZ
MHD,BUZ,MHD-BUZ
MHD,DXB,MHD-DXB
MHD,DYU,MHD-DYU
MHD,GBT,MHD-GBT
MHD,HDM,MHD-HDM
MHD,HEA,MHD-HEA
MHD,KBL,MHD-KBL
MHD,KDH,MHD-KDH
MHD,KWI,MHD-KWI
MHD,MZR,MHD-MZR
MHD,NSH,MHD-NSH
MHD,RZR,MHD-RZR
MHD,ZBR,MHD-ZBR
MZR,IKA,MZR-IKA
NSH,MHD,NSH-MHD
NSH,THR,NSH-THR
OMH,THR,OMH-THR
PFQ,THR,PFQ-THR
PGU,AWZ,PGU-AWZ
PGU,IFN,PGU-IFN
PGU,RAS,PGU-RAS
PGU,SYZ,PGU-SYZ
PGU,THR,PGU-THR
RAS,BND,RAS-BND
RAS,PGU,RAS-PGU
RAS,SYZ,RAS-SYZ
RAS,THR,RAS-THR
RZR,MHD,RZR-MHD
RZR,THR,RZR-THR
SDG,THR,SDG-THR
SRY,SYZ,SRY-SYZ
SYZ,ABD,SYZ-ABD
SYZ,BND,SYZ-BND
SYZ,DXB,SYZ-DXB
SYZ,KER,SYZ-KER
SYZ,KWI,SYZ-KWI
SYZ,LFM,SYZ-LFM
SYZ,LRR,SYZ-LRR
SYZ,MCT,SYZ-MCT
SYZ,PGU,SYZ-PGU
SYZ,RAS,SYZ-RAS
SYZ,SRY,SYZ-SRY
SYZ,TBZ,SYZ-TBZ
SYZ,ZAH,SYZ-ZAH
TBZ,DXB,TBZ-DXB
TBZ,SYZ,TBZ-SYZ
THR,ADU,THR-ADU
THR,AFZ,THR-AFZ
THR,AZD,THR-AZD
THR,BJB,THR-BJB
THR,BND,THR-BND
THR,BUZ,THR-BUZ
THR,BXR,THR-BXR
THR,DEF,THR-DEF
THR,GBT,THR-GBT
THR,GCH,THR-GCH
THR,IFN,THR-IFN
THR,IIL,THR-IIL
THR,KHY,THR-KHY
THR,NSH,THR-NSH
THR,OMH,THR-OMH
THR,PFQ,THR-PFQ
THR,PGU,THR-PGU
THR,RAS,THR-RAS
THR,RZR,THR-RZR
THR,SDG,THR-SDG
THR,YES,THR-YES
THR,ZAH,THR-ZAH
THR,ZBR,THR-ZBR
YES,THR,YES-THR
ZAH,DXB,ZAH-DXB
ZAH,GBT,ZAH-GBT
ZAH,SYZ,ZAH-SYZ
ZAH,THR,ZAH-THR
ZBR,MCT,ZBR-MCT
ZBR,MHD,ZBR-MHD
ZBR,THR,ZBR-THR
CLO,ESM,CLO-ESM
CUE,GYE,CUE-GYE
CUE,UIO,CUE-UIO
ESM,CLO,ESM-CLO
ESM,GYE,ESM-GYE
ESM,UIO,ESM-UIO
ETR,UIO,ETR-UIO
GPS,GYE,GPS-GYE
GRU,UIO,GRU-UIO
GYE,CUE,GYE-CUE
GYE,ESM,GYE-ESM
GYE,GPS,GYE-GPS
GYE,LOH,GYE-LOH
GYE,LTX,GYE-LTX
HAV,UIO,HAV-UIO
LOH,GYE,LOH-GYE
LOH,UIO,LOH-UIO
LTX,GYE,LTX-GYE
LTX,OCC,LTX-OCC
MEC,UIO,MEC-UIO
OCC,LTX,OCC-LTX
TNW,UIO,TNW-UIO
UIO,CUE,UIO-CUE
UIO,ESM,UIO-ESM
UIO,ETR,UIO-ETR
UIO,GRU,UIO-GRU
UIO,HAV,UIO-HAV
UIO,LOH,UIO-LOH
UIO,MEC,UIO-MEC
UIO,TUA,UIO-TUA
UIO,XMS,UIO-XMS
XMS,TNW,XMS-TNW
ABV,ADD,ABV-ADD
ABV,COO,ABV-COO
ABV,LFW,ABV-LFW
ABV,NDJ,ABV-NDJ
ABV,NIM,ABV-NIM
ACC,ADD,ACC-ADD
ACC,LFW,ACC-LFW
ACC,MLW,ACC-MLW
ADD,ABV,ADD-ABV
ADD,ACC,ADD-ACC
ADD,AMH,ADD-AMH
ADD,ASO,ADD-ASO
ADD,AXU,ADD-AXU
ADD,BEY,ADD-BEY
ADD,BJR,ADD-BJR
ADD,BKK,ADD-BKK
ADD,BKO,ADD-BKO
ADD,CAI,ADD-CAI
ADD,CDG,ADD-CDG
ADD,COO,ADD-COO
ADD,DAR,ADD-DAR
ADD,DIR,ADD-DIR
ADD,DLA,ADD-DLA
ADD,DMM,ADD-DMM
ADD,EBB,ADD-EBB
ADD,ENU,ADD-ENU
ADD,FCO,ADD-FCO
ADD,FRA,ADD-FRA
ADD,GDQ,ADD-GDQ
ADD,GMB,ADD-GMB
ADD,HGA,ADD-HGA
ADD,HRE,ADD-HRE
ADD,JIB,ADD-JIB
ADD,JIJ,ADD-JIJ
ADD,JIM,ADD-JIM
ADD,JNB,ADD-JNB
ADD,JRO,ADD-JRO
ADD,JUB,ADD-JUB
ADD,KGL,ADD-KGL
ADD,KRT,ADD-KRT
ADD,KWI,ADD-KWI
ADD,LAD,ADD-LAD
